Customer ID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
16840,603,2,139.85,1,at-risk,Re-engagement campaigns and special offers
16841,37,12,4006.06,0,Regular,Send targeted promotions to increase engagement
16842,101,3,1264.19,0,Regular,Send targeted promotions to increase engagement
16843,43,35,19571.43,0,Regular,Send targeted promotions to increase engagement
16844,563,2,614.34,1,at-risk,Re-engagement campaigns and special offers
16845,618,1,253.88,1,at-risk,Re-engagement campaigns and special offers
16846,50,3,842.41,0,Regular,Send targeted promotions to increase engagement
16847,43,2,614.89,0,Regular,Send targeted promotions to increase engagement
16848,53,4,1411.62,0,Regular,Send targeted promotions to increase engagement
16849,187,1,124.57,0,Regular,Send targeted promotions to increase engagement
16850,334,1,332.41,1,at-risk,Re-engagement campaigns and special offers
16851,4,3,342.45,0,Regular,Send targeted promotions to increase engagement
16852,10,2,144.91000000000003,0,Regular,Send targeted promotions to increase engagement
16854,417,2,1408.96,1,at-risk,Re-engagement campaigns and special offers
16855,24,2,328.4,0,Regular,Send targeted promotions to increase engagement
16856,15,3,358.49,0,Regular,Send targeted promotions to increase engagement
16857,443,1,352.8,1,at-risk,Re-engagement campaigns and special offers
16858,369,10,4668.28,1,at-risk,Re-engagement campaigns and special offers
16859,145,7,1932.41,0,Regular,Send targeted promotions to increase engagement
16860,453,3,1610.62,1,at-risk,Re-engagement campaigns and special offers
16861,60,5,946.59,0,Regular,Send targeted promotions to increase engagement
16862,547,4,662.33,1,at-risk,Re-engagement campaigns and special offers
16863,31,3,998.52,0,Regular,Send targeted promotions to increase engagement
16864,434,2,409.25,1,at-risk,Re-engagement campaigns and special offers
16865,402,1,130.95,1,at-risk,Re-engagement campaigns and special offers
16866,141,3,207.73999999999998,0,Regular,Send targeted promotions to increase engagement
16867,690,1,76.74000000000001,1,at-risk,Re-engagement campaigns and special offers
16868,394,3,393.39,1,at-risk,Re-engagement campaigns and special offers
16869,23,4,825.42,0,Regular,Send targeted promotions to increase engagement
16870,469,1,450.15999999999997,1,at-risk,Re-engagement campaigns and special offers
16871,22,6,2812.34,0,Regular,Send targeted promotions to increase engagement
16872,77,6,1213.13,0,Regular,Send targeted promotions to increase engagement
16873,5,12,14617.39,0,Regular,Send targeted promotions to increase engagement
16874,379,1,217.74,1,at-risk,Re-engagement campaigns and special offers
16875,67,11,4234.53,0,Regular,Send targeted promotions to increase engagement
16876,404,1,136.01,1,at-risk,Re-engagement campaigns and special offers
16877,12,6,853.72,0,Regular,Send targeted promotions to increase engagement
16878,84,1,13.3,0,Regular,Send targeted promotions to increase engagement
16880,31,8,1840.86,0,Regular,Send targeted promotions to increase engagement
16881,67,1,432.0,0,Regular,Send targeted promotions to increase engagement
16882,67,3,705.12,0,Regular,Send targeted promotions to increase engagement
16883,187,19,2396.59,0,Regular,Send targeted promotions to increase engagement
16884,38,4,1073.92,0,Regular,Send targeted promotions to increase engagement
16885,15,4,710.74,0,Regular,Send targeted promotions to increase engagement
16886,456,1,134.0,1,at-risk,Re-engagement campaigns and special offers
16887,35,3,660.72,0,Regular,Send targeted promotions to increase engagement
16888,401,3,437.15,1,at-risk,Re-engagement campaigns and special offers
16889,195,6,2530.9,0,Regular,Send targeted promotions to increase engagement
16890,477,3,285.41,1,at-risk,Re-engagement campaigns and special offers
16891,2,11,2056.82,0,Regular,Send targeted promotions to increase engagement
16892,1,7,762.1,0,Regular,Send targeted promotions to increase engagement
16893,367,2,401.77,1,at-risk,Re-engagement campaigns and special offers
16894,502,3,1324.06,1,at-risk,Re-engagement campaigns and special offers
16895,65,5,1121.42,0,Regular,Send targeted promotions to increase engagement
16896,555,1,103.95,1,at-risk,Re-engagement campaigns and special offers
16897,299,2,289.78,1,at-risk,Re-engagement campaigns and special offers
16898,26,5,1016.37,0,Regular,Send targeted promotions to increase engagement
16899,8,8,1721.02,0,Regular,Send targeted promotions to increase engagement
16900,17,3,887.11,0,Regular,Send targeted promotions to increase engagement
16901,729,1,204.26,1,at-risk,Re-engagement campaigns and special offers
16902,116,1,1706.88,0,Regular,Send targeted promotions to increase engagement
16903,29,3,1062.28,0,Regular,Send targeted promotions to increase engagement
16904,4,21,5132.37,0,Regular,Send targeted promotions to increase engagement
16905,5,17,5034.15,0,Regular,Send targeted promotions to increase engagement
16906,82,7,1448.8,0,Regular,Send targeted promotions to increase engagement
16907,29,9,1707.9,0,Regular,Send targeted promotions to increase engagement
16908,722,1,252.59,1,at-risk,Re-engagement campaigns and special offers
16909,72,1,379.14,0,Regular,Send targeted promotions to increase engagement
16910,4,8,1510.06,0,Regular,Send targeted promotions to increase engagement
16911,636,2,255.25,1,at-risk,Re-engagement campaigns and special offers
16912,29,15,4480.31,0,Regular,Send targeted promotions to increase engagement
16913,290,3,423.90999999999997,1,at-risk,Re-engagement campaigns and special offers
16914,36,1,208.46,0,Regular,Send targeted promotions to increase engagement
16915,9,11,1543.18,0,Regular,Send targeted promotions to increase engagement
16916,24,4,1123.4,0,Regular,Send targeted promotions to increase engagement
16917,277,2,1857.83,1,at-risk,Re-engagement campaigns and special offers
16918,50,16,3213.29,0,Regular,Send targeted promotions to increase engagement
16919,156,24,5125.91,0,Regular,Send targeted promotions to increase engagement
16920,411,1,355.45,1,at-risk,Re-engagement campaigns and special offers
16921,61,3,446.67,0,Regular,Send targeted promotions to increase engagement
16922,573,1,611.08,1,at-risk,Re-engagement campaigns and special offers
16923,12,32,13378.36,0,Regular,Send targeted promotions to increase engagement
16924,21,3,846.75,0,Regular,Send targeted promotions to increase engagement
16925,540,1,125.65,1,at-risk,Re-engagement campaigns and special offers
16926,371,5,1421.35,1,at-risk,Re-engagement campaigns and special offers
16927,116,3,543.05,0,Regular,Send targeted promotions to increase engagement
16928,80,29,4113.23,0,Regular,Send targeted promotions to increase engagement
16929,4,7,1295.39,0,Regular,Send targeted promotions to increase engagement
16930,26,3,380.55,0,Regular,Send targeted promotions to increase engagement
16931,5,23,5233.62,0,Regular,Send targeted promotions to increase engagement
16932,53,3,440.71,0,Regular,Send targeted promotions to increase engagement
16933,1,9,3181.25,0,Regular,Send targeted promotions to increase engagement
16934,55,6,2110.9900000000002,0,Regular,Send targeted promotions to increase engagement
16935,382,3,535.1,1,at-risk,Re-engagement campaigns and special offers
16936,26,2,551.17,0,Regular,Send targeted promotions to increase engagement
16937,499,1,202.1,1,at-risk,Re-engagement campaigns and special offers
16938,9,9,7043.18,0,Regular,Send targeted promotions to increase engagement
16939,489,3,449.0,1,at-risk,Re-engagement campaigns and special offers
16940,52,8,6427.66,0,Regular,Send targeted promotions to increase engagement
16941,612,1,33.0,1,at-risk,Re-engagement campaigns and special offers
16942,13,9,1920.59,0,Regular,Send targeted promotions to increase engagement
16943,212,5,1299.49,0,Regular,Send targeted promotions to increase engagement
16944,610,1,101.36,1,at-risk,Re-engagement campaigns and special offers
16945,22,33,8548.16,0,Regular,Send targeted promotions to increase engagement
16946,383,5,1222.04,1,at-risk,Re-engagement campaigns and special offers
16947,236,5,955.21,0,Regular,Send targeted promotions to increase engagement
16948,139,7,868.77,0,Regular,Send targeted promotions to increase engagement
16949,4,6,1286.27,0,Regular,Send targeted promotions to increase engagement
16950,57,10,3784.37,0,Regular,Send targeted promotions to increase engagement
16951,135,3,1277.75,0,Regular,Send targeted promotions to increase engagement
16952,109,5,798.78,0,Regular,Send targeted promotions to increase engagement
16953,30,1,20.8,0,Regular,Send targeted promotions to increase engagement
16954,1,20,6081.88,0,Regular,Send targeted promotions to increase engagement
16955,185,6,1309.41,0,Regular,Send targeted promotions to increase engagement
16956,18,1,308.74,0,Regular,Send targeted promotions to increase engagement
16957,239,2,416.64,0,Regular,Send targeted promotions to increase engagement
16958,435,1,809.44,1,at-risk,Re-engagement campaigns and special offers
16959,87,1,117.35000000000001,0,Regular,Send targeted promotions to increase engagement
16960,39,8,2043.43,0,Regular,Send targeted promotions to increase engagement
16961,116,3,794.56,0,Regular,Send targeted promotions to increase engagement
16962,410,1,251.04,1,at-risk,Re-engagement campaigns and special offers
16963,187,1,110.55000000000001,0,Regular,Send targeted promotions to increase engagement
16964,733,2,207.85,1,at-risk,Re-engagement campaigns and special offers
16965,227,1,201.19,0,Regular,Send targeted promotions to increase engagement
16966,8,7,2154.97,0,Regular,Send targeted promotions to increase engagement
16967,189,1,319.02,0,Regular,Send targeted promotions to increase engagement
16968,4,2,439.43,0,Regular,Send targeted promotions to increase engagement
16969,39,3,650.41,0,Regular,Send targeted promotions to increase engagement
16970,626,1,71.4,1,at-risk,Re-engagement campaigns and special offers
16971,38,1,357.21,0,Regular,Send targeted promotions to increase engagement
16972,383,2,786.25,1,at-risk,Re-engagement campaigns and special offers
16973,386,1,127.0,1,at-risk,Re-engagement campaigns and special offers
16974,523,2,365.5,1,at-risk,Re-engagement campaigns and special offers
16975,423,3,926.12,1,at-risk,Re-engagement campaigns and special offers
16976,267,1,251.51999999999998,1,at-risk,Re-engagement campaigns and special offers
16977,395,4,496.0,1,at-risk,Re-engagement campaigns and special offers
16978,78,3,768.88,0,Regular,Send targeted promotions to increase engagement
16979,4,9,2859.74,0,Regular,Send targeted promotions to increase engagement
16980,255,3,1473.3300000000002,0,Regular,Send targeted promotions to increase engagement
16982,61,1,384.06,0,Regular,Send targeted promotions to increase engagement
16983,13,11,3710.22,0,Regular,Send targeted promotions to increase engagement
16984,88,9,10754.8,0,Regular,Send targeted promotions to increase engagement
16985,17,23,10923.16,0,Regular,Send targeted promotions to increase engagement
16986,30,11,4888.75,0,Regular,Send targeted promotions to increase engagement
16987,3,11,2535.9,0,Regular,Send targeted promotions to increase engagement
16988,5,2,382.67,0,Regular,Send targeted promotions to increase engagement
16989,7,6,1133.25,0,Regular,Send targeted promotions to increase engagement
16990,219,2,344.0,0,Regular,Send targeted promotions to increase engagement
16991,421,1,1041.21,1,at-risk,Re-engagement campaigns and special offers
16992,11,13,5476.5,0,Regular,Send targeted promotions to increase engagement
16993,464,2,1950.9499999999998,1,at-risk,Re-engagement campaigns and special offers
16996,30,9,2123.61,0,Regular,Send targeted promotions to increase engagement
16997,288,3,702.0,1,at-risk,Re-engagement campaigns and special offers
16998,150,5,402.0,0,Regular,Send targeted promotions to increase engagement
16999,23,2,484.82,0,Regular,Send targeted promotions to increase engagement
17000,396,2,406.3,1,at-risk,Re-engagement campaigns and special offers
17001,1,19,6640.8,0,Regular,Send targeted promotions to increase engagement
17002,86,7,2571.55,0,Regular,Send targeted promotions to increase engagement
17003,402,4,830.16,1,at-risk,Re-engagement campaigns and special offers
17004,46,4,2425.16,0,Regular,Send targeted promotions to increase engagement
17005,471,2,742.36,1,at-risk,Re-engagement campaigns and special offers
17006,5,8,1636.32,0,Regular,Send targeted promotions to increase engagement
17007,51,7,1120.1,0,Regular,Send targeted promotions to increase engagement
17008,429,1,81.36,1,at-risk,Re-engagement campaigns and special offers
17009,551,1,242.06,1,at-risk,Re-engagement campaigns and special offers
17010,18,1,195.36,0,Regular,Send targeted promotions to increase engagement
17011,30,3,671.7,0,Regular,Send targeted promotions to increase engagement
17012,725,1,384.16,1,at-risk,Re-engagement campaigns and special offers
17014,8,3,586.33,0,Regular,Send targeted promotions to increase engagement
17015,29,3,1842.56,0,Regular,Send targeted promotions to increase engagement
17016,577,1,552.4,1,at-risk,Re-engagement campaigns and special offers
17017,3,29,14110.61,0,Regular,Send targeted promotions to increase engagement
17018,41,6,2287.7,0,Regular,Send targeted promotions to increase engagement
17019,11,11,4012.2,0,Regular,Send targeted promotions to increase engagement
17020,542,2,935.62,1,at-risk,Re-engagement campaigns and special offers
17021,442,6,1182.22,1,at-risk,Re-engagement campaigns and special offers
17022,31,2,260.0,0,Regular,Send targeted promotions to increase engagement
17023,417,3,800.18,1,at-risk,Re-engagement campaigns and special offers
17024,45,3,95.85,0,Regular,Send targeted promotions to increase engagement
17025,61,5,1510.6399999999999,0,Regular,Send targeted promotions to increase engagement
17026,185,3,208.98,0,Regular,Send targeted promotions to increase engagement
17027,79,9,1327.1100000000001,0,Regular,Send targeted promotions to increase engagement
17028,581,3,1593.83,1,at-risk,Re-engagement campaigns and special offers
17029,111,7,2137.3,0,Regular,Send targeted promotions to increase engagement
17030,64,1,146.87,0,Regular,Send targeted promotions to increase engagement
17031,12,6,2773.85,0,Regular,Send targeted promotions to increase engagement
17032,548,8,3004.6,1,at-risk,Re-engagement campaigns and special offers
17033,86,4,1332.79,0,Regular,Send targeted promotions to increase engagement
17034,16,5,1283.92,0,Regular,Send targeted promotions to increase engagement
17035,246,4,613.59,0,Regular,Send targeted promotions to increase engagement
17036,383,1,176.9,1,at-risk,Re-engagement campaigns and special offers
17037,88,1,1267.32,0,Regular,Send targeted promotions to increase engagement
17038,30,2,743.17,0,Regular,Send targeted promotions to increase engagement
17039,604,1,1954.99,1,at-risk,Re-engagement campaigns and special offers
17040,138,2,463.25,0,Regular,Send targeted promotions to increase engagement
17041,27,6,1686.28,0,Regular,Send targeted promotions to increase engagement
17042,3,5,1044.3799999999999,0,Regular,Send targeted promotions to increase engagement
17043,32,8,2616.55,0,Regular,Send targeted promotions to increase engagement
17044,25,12,11962.3,0,Regular,Send targeted promotions to increase engagement
17045,113,5,827.6800000000001,0,Regular,Send targeted promotions to increase engagement
17046,157,5,1906.07,0,Regular,Send targeted promotions to increase engagement
17047,85,6,2289.23,0,Regular,Send targeted promotions to increase engagement
17048,118,7,2071.68,0,Regular,Send targeted promotions to increase engagement
17049,3,19,9947.48,0,Regular,Send targeted promotions to increase engagement
17050,96,11,4691.79,0,Regular,Send targeted promotions to increase engagement
17051,194,4,714.39,0,Regular,Send targeted promotions to increase engagement
17052,28,1,413.75,0,Regular,Send targeted promotions to increase engagement
17053,131,1,498.48,0,Regular,Send targeted promotions to increase engagement
17054,28,5,1356.33,0,Regular,Send targeted promotions to increase engagement
17055,446,1,239.55,1,at-risk,Re-engagement campaigns and special offers
17056,738,1,128.60000000000002,1,at-risk,Re-engagement campaigns and special offers
17057,596,1,294.74,1,at-risk,Re-engagement campaigns and special offers
17058,82,3,1179.89,0,Regular,Send targeted promotions to increase engagement
17059,30,9,5602.53,0,Regular,Send targeted promotions to increase engagement
17060,266,1,234.24,1,at-risk,Re-engagement campaigns and special offers
17061,74,11,5232.2300000000005,0,Regular,Send targeted promotions to increase engagement
17062,314,6,1208.22,1,at-risk,Re-engagement campaigns and special offers
17063,21,13,3638.53,0,Regular,Send targeted promotions to increase engagement
17064,59,3,859.35,0,Regular,Send targeted promotions to increase engagement
17065,638,2,194.7,1,at-risk,Re-engagement campaigns and special offers
17066,726,1,228.34,1,at-risk,Re-engagement campaigns and special offers
17067,725,3,454.54,1,at-risk,Re-engagement campaigns and special offers
17068,12,47,9161.08,0,Regular,Send targeted promotions to increase engagement
17069,28,14,5794.28,0,Regular,Send targeted promotions to increase engagement
17070,114,2,445.32,0,Regular,Send targeted promotions to increase engagement
17071,28,13,3801.2000000000003,0,Regular,Send targeted promotions to increase engagement
17072,625,1,282.05,1,at-risk,Re-engagement campaigns and special offers
17073,18,4,1446.09,0,Regular,Send targeted promotions to increase engagement
17074,563,1,203.05,1,at-risk,Re-engagement campaigns and special offers
17075,18,10,2241.73,0,Regular,Send targeted promotions to increase engagement
17076,36,6,1242.75,0,Regular,Send targeted promotions to increase engagement
17077,578,1,306.0,1,at-risk,Re-engagement campaigns and special offers
17078,36,2,378.2,0,Regular,Send targeted promotions to increase engagement
17079,78,1,118.80000000000001,0,Regular,Send targeted promotions to increase engagement
17080,22,7,957.53,0,Regular,Send targeted promotions to increase engagement
17081,25,6,964.39,0,Regular,Send targeted promotions to increase engagement
17082,33,6,4732.03,0,Regular,Send targeted promotions to increase engagement
17083,109,9,4049.79,0,Regular,Send targeted promotions to increase engagement
17084,35,3,5202.97,0,Regular,Send targeted promotions to increase engagement
17085,123,28,7891.41,0,Regular,Send targeted promotions to increase engagement
17086,7,6,2050.08,0,Regular,Send targeted promotions to increase engagement
17087,738,1,221.53,1,at-risk,Re-engagement campaigns and special offers
17088,28,4,1991.01,0,Regular,Send targeted promotions to increase engagement
17089,386,1,128.45,1,at-risk,Re-engagement campaigns and special offers
17090,4,13,3149.48,0,Regular,Send targeted promotions to increase engagement
17091,3,19,7811.1,0,Regular,Send targeted promotions to increase engagement
17092,50,11,5594.96,0,Regular,Send targeted promotions to increase engagement
17093,593,1,235.88,1,at-risk,Re-engagement campaigns and special offers
17094,322,2,402.20000000000005,1,at-risk,Re-engagement campaigns and special offers
17095,23,7,2572.25,0,Regular,Send targeted promotions to increase engagement
17096,15,11,3759.18,0,Regular,Send targeted promotions to increase engagement
17097,2,9,1340.45,0,Regular,Send targeted promotions to increase engagement
17098,382,3,591.0699999999999,1,at-risk,Re-engagement campaigns and special offers
17099,533,1,582.17,1,at-risk,Re-engagement campaigns and special offers
17100,18,2,971.74,0,Regular,Send targeted promotions to increase engagement
17101,10,7,2507.05,0,Regular,Send targeted promotions to increase engagement
17102,262,1,25.5,1,at-risk,Re-engagement campaigns and special offers
17103,722,1,424.3,1,at-risk,Re-engagement campaigns and special offers
17104,424,1,474.03,1,at-risk,Re-engagement campaigns and special offers
17105,159,2,665.78,0,Regular,Send targeted promotions to increase engagement
17106,389,1,491.23,1,at-risk,Re-engagement campaigns and special offers
17107,33,10,16075.42,0,Regular,Send targeted promotions to increase engagement
17108,664,1,174.95,1,at-risk,Re-engagement campaigns and special offers
17109,29,8,1295.46,0,Regular,Send targeted promotions to increase engagement
17110,165,3,510.7,0,Regular,Send targeted promotions to increase engagement
17111,47,2,476.58,0,Regular,Send targeted promotions to increase engagement
17112,503,1,205.17,1,at-risk,Re-engagement campaigns and special offers
17113,574,6,2322.59,1,at-risk,Re-engagement campaigns and special offers
17114,6,8,808.62,0,Regular,Send targeted promotions to increase engagement
17115,8,7,2761.4900000000002,0,Regular,Send targeted promotions to increase engagement
17116,648,1,389.78,1,at-risk,Re-engagement campaigns and special offers
17117,288,1,116.19999999999999,1,at-risk,Re-engagement campaigns and special offers
17118,318,1,157.02,1,at-risk,Re-engagement campaigns and special offers
17119,3,2,606.91,0,Regular,Send targeted promotions to increase engagement
17120,233,1,307.46,0,Regular,Send targeted promotions to increase engagement
17121,403,1,314.74,1,at-risk,Re-engagement campaigns and special offers
17122,119,4,570.5,0,Regular,Send targeted promotions to increase engagement
17123,162,3,977.17,0,Regular,Send targeted promotions to increase engagement
17124,185,1,298.89,0,Regular,Send targeted promotions to increase engagement
17125,50,1,259.35,0,Regular,Send targeted promotions to increase engagement
17126,152,9,2070.44,0,Regular,Send targeted promotions to increase engagement
17127,429,5,1155.0300000000002,1,at-risk,Re-engagement campaigns and special offers
17128,335,1,157.09,1,at-risk,Re-engagement campaigns and special offers
17129,520,1,31.85,1,at-risk,Re-engagement campaigns and special offers
17131,5,5,2463.17,0,Regular,Send targeted promotions to increase engagement
17132,452,2,1272.8,1,at-risk,Re-engagement campaigns and special offers
17133,16,12,14622.33,0,Regular,Send targeted promotions to increase engagement
17134,107,3,637.1,0,Regular,Send targeted promotions to increase engagement
17135,16,10,1954.16,0,Regular,Send targeted promotions to increase engagement
17136,662,1,231.68,1,at-risk,Re-engagement campaigns and special offers
17137,416,6,1133.63,1,at-risk,Re-engagement campaigns and special offers
17138,276,7,4417.27,1,at-risk,Re-engagement campaigns and special offers
17139,16,25,19584.46,0,Regular,Send targeted promotions to increase engagement
17140,247,1,465.32,0,Regular,Send targeted promotions to increase engagement
17141,418,4,754.33,1,at-risk,Re-engagement campaigns and special offers
17142,239,4,1283.75,0,Regular,Send targeted promotions to increase engagement
17143,417,2,924.11,1,at-risk,Re-engagement campaigns and special offers
17144,1,2,984.57,0,Regular,Send targeted promotions to increase engagement
17145,513,4,3120.91,1,at-risk,Re-engagement campaigns and special offers
17146,106,13,5860.24,0,Regular,Send targeted promotions to increase engagement
17147,23,9,3199.95,0,Regular,Send targeted promotions to increase engagement
17148,52,1,124.88,0,Regular,Send targeted promotions to increase engagement
17149,451,1,143.10000000000002,1,at-risk,Re-engagement campaigns and special offers
17150,377,6,1375.65,1,at-risk,Re-engagement campaigns and special offers
17151,735,1,231.90000000000003,1,at-risk,Re-engagement campaigns and special offers
17152,195,4,2016.5,0,Regular,Send targeted promotions to increase engagement
17153,24,1,213.78,0,Regular,Send targeted promotions to increase engagement
17154,75,1,329.34,0,Regular,Send targeted promotions to increase engagement
17155,18,7,892.46,0,Regular,Send targeted promotions to increase engagement
17156,492,1,591.87,1,at-risk,Re-engagement campaigns and special offers
17157,8,19,5151.9,0,Regular,Send targeted promotions to increase engagement
17158,32,5,1980.0,0,Regular,Send targeted promotions to increase engagement
17159,22,5,2099.59,0,Regular,Send targeted promotions to increase engagement
17160,31,17,10209.16,0,Regular,Send targeted promotions to increase engagement
17161,444,1,856.01,1,at-risk,Re-engagement campaigns and special offers
17162,29,10,1715.46,0,Regular,Send targeted promotions to increase engagement
17163,22,4,699.78,0,Regular,Send targeted promotions to increase engagement
17164,33,7,2467.35,0,Regular,Send targeted promotions to increase engagement
17165,284,6,1794.32,1,at-risk,Re-engagement campaigns and special offers
17166,39,2,206.34,0,Regular,Send targeted promotions to increase engagement
17167,380,3,867.11,1,at-risk,Re-engagement campaigns and special offers
17168,499,1,400.2,1,at-risk,Re-engagement campaigns and special offers
17169,58,3,1156.73,0,Regular,Send targeted promotions to increase engagement
17170,374,2,178.68,1,at-risk,Re-engagement campaigns and special offers
17171,289,2,384.59,1,at-risk,Re-engagement campaigns and special offers
17172,79,3,956.5699999999999,0,Regular,Send targeted promotions to increase engagement
17173,5,8,3766.6,0,Regular,Send targeted promotions to increase engagement
17174,218,1,59.9,0,Regular,Send targeted promotions to increase engagement
17175,44,4,1443.69,0,Regular,Send targeted promotions to increase engagement
17176,202,3,902.3199999999999,0,Regular,Send targeted promotions to increase engagement
17177,505,1,119.5,1,at-risk,Re-engagement campaigns and special offers
17178,731,1,436.71,1,at-risk,Re-engagement campaigns and special offers
17179,178,6,1507.26,0,Regular,Send targeted promotions to increase engagement
17180,56,11,2256.98,0,Regular,Send targeted promotions to increase engagement
17181,57,3,465.37,0,Regular,Send targeted promotions to increase engagement
17182,423,2,321.3,1,at-risk,Re-engagement campaigns and special offers
17183,8,6,3347.31,0,Regular,Send targeted promotions to increase engagement
17184,569,2,198.41000000000003,1,at-risk,Re-engagement campaigns and special offers
17185,592,3,229.46,1,at-risk,Re-engagement campaigns and special offers
17186,47,2,144.0,0,Regular,Send targeted promotions to increase engagement
17187,227,2,467.71,0,Regular,Send targeted promotions to increase engagement
17188,11,13,4592.93,0,Regular,Send targeted promotions to increase engagement
17189,106,5,957.63,0,Regular,Send targeted promotions to increase engagement
17190,59,7,1743.04,0,Regular,Send targeted promotions to increase engagement
17191,28,15,4836.05,0,Regular,Send targeted promotions to increase engagement
17192,536,1,77.83,1,at-risk,Re-engagement campaigns and special offers
17193,36,9,2310.04,0,Regular,Send targeted promotions to increase engagement
17194,274,3,812.5,1,at-risk,Re-engagement campaigns and special offers
17195,655,1,562.98,1,at-risk,Re-engagement campaigns and special offers
17196,428,1,352.9,1,at-risk,Re-engagement campaigns and special offers
17197,30,1,1013.01,0,Regular,Send targeted promotions to increase engagement
17198,24,3,1213.88,0,Regular,Send targeted promotions to increase engagement
17199,582,1,145.12,1,at-risk,Re-engagement campaigns and special offers
17200,387,4,356.71,1,at-risk,Re-engagement campaigns and special offers
17201,54,4,1242.04,0,Regular,Send targeted promotions to increase engagement
17202,421,1,160.65,1,at-risk,Re-engagement campaigns and special offers
17203,36,10,5575.88,0,Regular,Send targeted promotions to increase engagement
17204,175,9,5504.6900000000005,0,Regular,Send targeted promotions to increase engagement
17205,54,3,999.35,0,Regular,Send targeted promotions to increase engagement
17206,53,1,204.24,0,Regular,Send targeted promotions to increase engagement
17207,652,1,303.21999999999997,1,at-risk,Re-engagement campaigns and special offers
17208,396,1,115.35,1,at-risk,Re-engagement campaigns and special offers
17209,649,3,611.6,1,at-risk,Re-engagement campaigns and special offers
17210,393,1,253.37,1,at-risk,Re-engagement campaigns and special offers
17211,27,13,4046.65,0,Regular,Send targeted promotions to increase engagement
17212,253,3,794.41,0,Regular,Send targeted promotions to increase engagement
17213,40,13,5182.3,0,Regular,Send targeted promotions to increase engagement
17214,60,6,1069.1200000000001,0,Regular,Send targeted promotions to increase engagement
17215,464,1,186.15,1,at-risk,Re-engagement campaigns and special offers
17216,554,1,65.05,1,at-risk,Re-engagement campaigns and special offers
17217,234,2,218.0,0,Regular,Send targeted promotions to increase engagement
17218,4,18,4192.68,0,Regular,Send targeted promotions to increase engagement
17219,32,2,259.13,0,Regular,Send targeted promotions to increase engagement
17220,24,21,4481.75,0,Regular,Send targeted promotions to increase engagement
17221,7,5,978.52,0,Regular,Send targeted promotions to increase engagement
17222,65,6,1605.01,0,Regular,Send targeted promotions to increase engagement
17223,310,3,873.53,1,at-risk,Re-engagement campaigns and special offers
17224,501,1,100.86,1,at-risk,Re-engagement campaigns and special offers
17225,582,1,131.15,1,at-risk,Re-engagement campaigns and special offers
17226,309,3,900.12,1,at-risk,Re-engagement campaigns and special offers
17227,19,12,2022.03,0,Regular,Send targeted promotions to increase engagement
17228,16,13,3177.24,0,Regular,Send targeted promotions to increase engagement
17229,96,2,318.76,0,Regular,Send targeted promotions to increase engagement
17230,264,18,9924.95,0,Regular,Send targeted promotions to increase engagement
17231,12,25,7197.04,0,Regular,Send targeted promotions to increase engagement
17232,3,2,421.52,0,Regular,Send targeted promotions to increase engagement
17233,35,3,560.86,0,Regular,Send targeted promotions to increase engagement
17234,183,1,149.89000000000001,0,Regular,Send targeted promotions to increase engagement
17235,25,8,1904.8799999999999,0,Regular,Send targeted promotions to increase engagement
17236,13,12,1929.26,0,Regular,Send targeted promotions to increase engagement
17237,11,4,1002.08,0,Regular,Send targeted promotions to increase engagement
17238,3,32,7783.1,0,Regular,Send targeted promotions to increase engagement
17239,313,4,1189.45,1,at-risk,Re-engagement campaigns and special offers
17240,596,1,130.6,1,at-risk,Re-engagement campaigns and special offers
17241,385,12,2744.14,1,at-risk,Re-engagement campaigns and special offers
17242,108,5,2889.28,0,Regular,Send targeted promotions to increase engagement
17243,1,69,20889.86,0,Regular,Send targeted promotions to increase engagement
17244,53,5,1826.04,0,Regular,Send targeted promotions to increase engagement
17245,205,2,371.63,0,Regular,Send targeted promotions to increase engagement
17246,547,2,38.92,1,at-risk,Re-engagement campaigns and special offers
17247,15,1,282.19,0,Regular,Send targeted promotions to increase engagement
17248,120,2,546.16,0,Regular,Send targeted promotions to increase engagement
17249,429,1,68.03,1,at-risk,Re-engagement campaigns and special offers
17250,4,2,384.52,0,Regular,Send targeted promotions to increase engagement
17251,363,3,812.4300000000001,1,at-risk,Re-engagement campaigns and special offers
17252,117,2,353.86,0,Regular,Send targeted promotions to increase engagement
17253,18,1,178.26,0,Regular,Send targeted promotions to increase engagement
17254,5,3,470.73,0,Regular,Send targeted promotions to increase engagement
17255,41,4,799.13,0,Regular,Send targeted promotions to increase engagement
17256,107,5,498.93,0,Regular,Send targeted promotions to increase engagement
17257,436,2,192.73,1,at-risk,Re-engagement campaigns and special offers
17258,397,2,417.3,1,at-risk,Re-engagement campaigns and special offers
17259,148,6,1889.34,0,Regular,Send targeted promotions to increase engagement
17260,411,1,120.95,1,at-risk,Re-engagement campaigns and special offers
17261,510,1,230.44,1,at-risk,Re-engagement campaigns and special offers
17262,52,11,2757.62,0,Regular,Send targeted promotions to increase engagement
17263,208,1,63.440000000000005,0,Regular,Send targeted promotions to increase engagement
17264,424,1,279.59,1,at-risk,Re-engagement campaigns and special offers
17265,139,2,562.9,0,Regular,Send targeted promotions to increase engagement
17266,2,5,517.73,0,Regular,Send targeted promotions to increase engagement
17267,127,2,317.62,0,Regular,Send targeted promotions to increase engagement
